isinCd,modified_duration,calculation_status,duration_sensitivity
KR380805GF94,,NO_MARKET_DATA,
KR354603G737,,NO_MARKET_DATA,
KR6406491EA3,,NO_MARKET_DATA,
KR6406501E51,,NO_MARKET_DATA,
KR6406501EA9,,NO_MARKET_DATA,
KR6406511EA8,,NO_MARKET_DATA,
KR6406521EA7,,NO_MARKET_DATA,
KR6406541EA5,,NO_MARKET_DATA,
KR6406541F60,,NO_MARKET_DATA,
KR6467431E41,,NO_MARKET_DATA,
KR6467441D99,,NO_MARKET_DATA,
KR6467441F30,,NO_MARKET_DATA,
KR6467461D94,,NO_MARKET_DATA,
KR6350614A34,,NO_MARKET_DATA,
KR6350751F57,,NO_MARKET_DATA,
KR6350751F65,,NO_MARKET_DATA,
KR6422041C24,,NO_MARKET_DATA,
KR6422201EA6,,NO_MARKET_DATA,
KR6422201EC2,,NO_MARKET_DATA,
KR6422201FA3,,NO_MARKET_DATA,
KR6422202F91,,NO_MARKET_DATA,
KR6422202FA1,,NO_MARKET_DATA,
KR6422451F24,,NO_MARKET_DATA,
KR6422721C54,,NO_MARKET_DATA,
KR6397521FA5,,NO_MARKET_DATA,
KR6457401G46,,NO_MARKET_DATA,
KR6457431G40,,NO_MARKET_DATA,
KR6457441FB1,,NO_MARKET_DATA,
KR6457451G45,,NO_MARKET_DATA,
KR6457631D41,,NO_MARKET_DATA,
KR6457651G43,,NO_MARKET_DATA,
KR6457661G41,,NO_MARKET_DATA,
KR6457681FC0,,NO_MARKET_DATA,
KR6457721G49,,NO_MARKET_DATA,
KR6457901D51,,NO_MARKET_DATA,
KR6294951G62,,NO_MARKET_DATA,
KR6384521G47,,NO_MARKET_DATA,
KR6384541G43,,NO_MARKET_DATA,
KR6384621G46,,NO_MARKET_DATA,
KR6384641F43,,NO_MARKET_DATA,
KR6384641F92,,NO_MARKET_DATA,
KR6384641G42,,NO_MARKET_DATA,
KR6384661F48,,NO_MARKET_DATA,
KR6384661G47,,NO_MARKET_DATA,
KR6384681F93,,NO_MARKET_DATA,
KR6384681G68,,NO_MARKET_DATA,
KR6138103D12,,NO_MARKET_DATA,
KR6138104965,,NO_MARKET_DATA,
KR6138251C13,,NO_MARKET_DATA,
KR6138262F66,,NO_MARKET_DATA,
KR6138611CB3,,NO_MARKET_DATA,
KR6138931D85,,NO_MARKET_DATA,
KR6138931D93,,EXCLUDED_PERPETUAL,
KR6169911FB2,,NO_MARKET_DATA,
KR6169911G24,,NO_MARKET_DATA,
KR6316141F16,,NO_MARKET_DATA,
KR6316141F32,,NO_MARKET_DATA,
KR310506GD95,,NO_MARKET_DATA,
KR310506GE94,,NO_MARKET_DATA,
KR351603GF81,,NO_MARKET_DATA,
KR351603GF99,,NO_MARKET_DATA,
KR351603GFB8,,NO_MARKET_DATA,
KR354404GA73,,NO_MARKET_DATA,
KR354404GA81,,NO_MARKET_DATA,
KR354404GA99,,NO_MARKET_DATA,
KR354404GAB9,,NO_MARKET_DATA,
KR354404GB56,,NO_MARKET_DATA,
KR354428GC40,,NO_MARKET_DATA,
KR354428GD64,,NO_MARKET_DATA,
KR354428GD98,,NO_MARKET_DATA,
KR380602GG72,,NO_MARKET_DATA,
KR380603GEC4,,NO_MARKET_DATA,
KR380603GF98,,NO_MARKET_DATA,
KR380603GFA5,,NO_MARKET_DATA,
KR380603GFB3,,NO_MARKET_DATA,
KR380603GG14,,NO_MARKET_DATA,
KR380603GG48,,NO_MARKET_DATA,
KR380603GG55,,NO_MARKET_DATA,
KR354603G778,,NO_MARKET_DATA,
KR354603G794,,NO_MARKET_DATA,
KR354603G943,,NO_MARKET_DATA,
KR354603GB48,,NO_MARKET_DATA,
KR380805GE95,,NO_MARKET_DATA,
KR380805GEA9,,NO_MARKET_DATA,
KR380805GF37,,NO_MARKET_DATA,
KR380805GF52,,NO_MARKET_DATA,
KR380805GF78,,NO_MARKET_DATA,
KR380805GF86,,NO_MARKET_DATA,
KR380805GFA6,,NO_MARKET_DATA,
KR6467471D92,,NO_MARKET_DATA,
KR6467481D90,,NO_MARKET_DATA,
KR6467491D98,,NO_MARKET_DATA,
KR6467501D96,,NO_MARKET_DATA,
KR6467531D90,,NO_MARKET_DATA,
KR6467551D95,,NO_MARKET_DATA,
KR6467561D93,,NO_MARKET_DATA,
KR6497941F57,,NO_MARKET_DATA,
KR6498041EC1,,NO_MARKET_DATA,
KR6498071EC8,,NO_MARKET_DATA,
KR6422722C53,,NO_MARKET_DATA,
KR642274VC36,,NO_MARKET_DATA,
KR6475151G32,,NO_MARKET_DATA,
KR6247812FB8,,NO_MARKET_DATA,
KR642290KC47,,NO_MARKET_DATA,
KR6474981FB5,,NO_MARKET_DATA,
KR6474982FB3,,NO_MARKET_DATA,
KR6475001FC9,,NO_MARKET_DATA,
KR6475002FC7,,NO_MARKET_DATA,
KR6475041DB2,,NO_MARKET_DATA,
KR6475042DB0,,NO_MARKET_DATA,
KR6457901D69,,NO_MARKET_DATA,
KR6494134F69,,NO_MARKET_DATA,
KR6494135F68,,NO_MARKET_DATA,
KR6494141G51,,NO_MARKET_DATA,
KR6494141G69,,NO_MARKET_DATA,
KR6494142EA5,,NO_MARKET_DATA,
KR6494143EA3,,NO_MARKET_DATA,
KR6494144EA1,,NO_MARKET_DATA,
KR6494145EA8,,NO_MARKET_DATA,
KR6494191EB0,,NO_MARKET_DATA,
KR6494321EA5,,NO_MARKET_DATA,
KR6384711G47,,NO_MARKET_DATA,
KR6449611G64,,NO_MARKET_DATA,
KR6485922EC7,,NO_MARKET_DATA,
KR6485941E61,,NO_MARKET_DATA,
KR6485991E60,,NO_MARKET_DATA,
KR6486021E62,,NO_MARKET_DATA,
KR6486041E68,,NO_MARKET_DATA,
KR6486041G66,,NO_MARKET_DATA,
KR6486042EA7,,NO_MARKET_DATA,
KR6486043EA5,,NO_MARKET_DATA,
KR6286121EB9,,NO_MARKET_DATA,
KR6316141F57,,NO_MARKET_DATA,
KR6316141F65,,NO_MARKET_DATA,
KR6316141F73,,NO_MARKET_DATA,
KR6316141F81,,NO_MARKET_DATA,
KR6316141F99,,NO_MARKET_DATA,
KR6397721C25,,NO_MARKET_DATA,
KR6397721C41,,NO_MARKET_DATA,
KR6458321D51,,NO_MARKET_DATA,
KR649447TEA0,,NO_MARKET_DATA,
KR6397721CC4,,NO_MARKET_DATA,
KR351607GCB6,,NO_MARKET_DATA,
KR351607GE39,,NO_MARKET_DATA,
KR351607GE62,,NO_MARKET_DATA,
KR354405GAA8,,NO_MARKET_DATA,
KR354405GAC4,,NO_MARKET_DATA,
KR354405GB14,,NO_MARKET_DATA,
KR354405GB22,,NO_MARKET_DATA,
KR354405GB30,,NO_MARKET_DATA,
KR354423GG58,,NO_MARKET_DATA,
KR354405GB48,,NO_MARKET_DATA,
KR380603GG63,,NO_MARKET_DATA,
KR380604GEC2,,NO_MARKET_DATA,
KR380604GF71,,NO_MARKET_DATA,
KR60028S2F70,,NO_MARKET_DATA,
KR60028T1FA5,,NO_MARKET_DATA,
KR60028Y1F46,,NO_MARKET_DATA,
KR60028Y1F95,,NO_MARKET_DATA,
KR6002901E39,,NO_MARKET_DATA,
KR6002991G61,,NO_MARKET_DATA,
KR60029G1F66,,NO_MARKET_DATA,
KR60029G1F74,,NO_MARKET_DATA,
KR380805GFB4,,NO_MARKET_DATA,
KR380805GFC2,,NO_MARKET_DATA,
KR380805GG10,,NO_MARKET_DATA,
KR6003492EA8,2.8709125017437307,CALCULATED,고민감
KR6003492F15,,NO_MARKET_DATA,
KR6003492F56,,NO_MARKET_DATA,
KR6003492F98,,NO_MARKET_DATA,
KR6003492G30,,NO_MARKET_DATA,
KR6003492G48,,NO_MARKET_DATA,
KR6003492G63,2.536122171379225,CALCULATED,고민감
KR6003493E23,2.292677039757549,CALCULATED,중간
KR6498081EC7,,NO_MARKET_DATA,
KR6498101F51,,NO_MARKET_DATA,
KR6498121FA2,,NO_MARKET_DATA,
KR6223951G61,,NO_MARKET_DATA,
KR6333492A37,,NO_MARKET_DATA,
KR6498241F86,,NO_MARKET_DATA,
KR6498251G17,,NO_MARKET_DATA,
KR6498391EB2,,NO_MARKET_DATA,
KR6498541F67,,NO_MARKET_DATA,
KR6223421G63,,NO_MARKET_DATA,
KR6223481G60,,NO_MARKET_DATA,
KR6475151E83,,NO_MARKET_DATA,
KR6475151F41,,NO_MARKET_DATA,
KR6475151G16,,NO_MARKET_DATA,
KR6475151G24,,NO_MARKET_DATA,
KRC035FP33C8,,NO_MARKET_DATA,
KRC035FP3599,,NO_MARKET_DATA,
KRC035FP3698,,NO_MARKET_DATA,
KRC035FP3797,,NO_MARKET_DATA,
KRC035FP3896,,NO_MARKET_DATA,
KRC035FP3995,,NO_MARKET_DATA,
KRC035FP4092,,NO_MARKET_DATA,
KR649447NEA3,,NO_MARKET_DATA,
KR6316141DB3,,NO_MARKET_DATA,
KR6316141E25,,EXCLUDED_PERPETUAL,
KR6316141E66,,NO_MARKET_DATA,
KR6316141EA3,,NO_MARKET_DATA,
KR6362251D91,,NO_MARKET_DATA,
KR6439191C91,,NO_MARKET_DATA,
KR6439192C90,,NO_MARKET_DATA,
KR6439251C72,,NO_MARKET_DATA,
KR6439261C96,,NO_MARKET_DATA,
KR6439263C86,,NO_MARKET_DATA,
KR6286141F60,,NO_MARKET_DATA,
KR6286141G69,,NO_MARKET_DATA,
KR6286211EB8,,NO_MARKET_DATA,
KR6286431EB2,,NO_MARKET_DATA,
KR6286551FB4,,NO_MARKET_DATA,
KR6286751B99,,NO_MARKET_DATA,
KR6286751F46,,NO_MARKET_DATA,
KR6286751G37,,NO_MARKET_DATA,
KR62868817B6,,NO_MARKET_DATA,
KR62869217B8,,NO_MARKET_DATA,
KR6371371F95,,NO_MARKET_DATA,
KR6397721EC0,,NO_MARKET_DATA,
KR6397722C24,,NO_MARKET_DATA,
KR6397722C40,,NO_MARKET_DATA,
KR6397722CC2,,NO_MARKET_DATA,
KR6397723C49,,NO_MARKET_DATA,
KR6397723CC0,,NO_MARKET_DATA,
KR6397724C48,,NO_MARKET_DATA,
KR6457941D46,,NO_MARKET_DATA,
KR6458151F54,,NO_MARKET_DATA,
KR6458191F72,,NO_MARKET_DATA,
KR6458371DA6,,NO_MARKET_DATA,
KR354421GC62,,NO_MARKET_DATA,
KR354421GD12,,NO_MARKET_DATA,
KR354421GD46,,NO_MARKET_DATA,
KR354421GD53,,NO_MARKET_DATA,
KR354421GD61,,NO_MARKET_DATA,
KR356901GF22,,NO_MARKET_DATA,
KR356901GFB1,,NO_MARKET_DATA,
KR356901GG39,,NO_MARKET_DATA,
KR356901GG54,,NO_MARKET_DATA,
KR357001DFC4,,NO_MARKET_DATA,
KR60029L9F35,,NO_MARKET_DATA,
KR60080C1F68,,NO_MARKET_DATA,
KR60029LCF30,,NO_MARKET_DATA,
KR60029LDF39,,NO_MARKET_DATA,
KR60079C1F78,,NO_MARKET_DATA,
KR60079C1G77,,NO_MARKET_DATA,
KR60079C2F69,,NO_MARKET_DATA,
KR60079K1F97,,NO_MARKET_DATA,
KR60079N1G17,,NO_MARKET_DATA,
KR60079P1G12,,NO_MARKET_DATA,
KR6003493E64,,NO_MARKET_DATA,
KR6003493F55,,NO_MARKET_DATA,
KR6003493F97,5.242281938073742,CALCULATED,고민감
KR6008277DA0,,NO_MARKET_DATA,
KR6008277DB8,,NO_MARKET_DATA,
KR6008277E40,,NO_MARKET_DATA,
KR6008277E57,,NO_MARKET_DATA,
KR6008277E73,,NO_MARKET_DATA,
KR6008277E81,,NO_MARKET_DATA,
KR6008277EA8,,NO_MARKET_DATA,
KR6008277EB6,,NO_MARKET_DATA,
KR6223621G46,,NO_MARKET_DATA,
KR6223671G60,,NO_MARKET_DATA,
KR6223731EA3,,NO_MARKET_DATA,
KR6223761G61,,NO_MARKET_DATA,
KR6223931G66,,NO_MARKET_DATA,
KR6224001FB5,,NO_MARKET_DATA,
KR6224011G67,,NO_MARKET_DATA,
KR6224061D93,,NO_MARKET_DATA,
KR6332923F66,,NO_MARKET_DATA,
KR6332924EA2,,NO_MARKET_DATA,
KR6332924F65,,NO_MARKET_DATA,
KRC035FP4191,,NO_MARKET_DATA,
KRC035FP4290,,NO_MARKET_DATA,
KRC035FP4399,,NO_MARKET_DATA,
KR6247811G60,,NO_MARKET_DATA,
KR6415371F74,,NO_MARKET_DATA,
KR6415581BC2,,NO_MARKET_DATA,
KR6415641FB7,,NO_MARKET_DATA,
KR6415721F55,,NO_MARKET_DATA,
KR6415722F54,,NO_MARKET_DATA,
KR6415723F53,,NO_MARKET_DATA,
KR6415724F52,,NO_MARKET_DATA,
KR6439331G31,,NO_MARKET_DATA,
KR6439411C79,,NO_MARKET_DATA,
KR6439481F71,,NO_MARKET_DATA,
KR6439481FA2,,NO_MARKET_DATA,
KR6484911E60,,NO_MARKET_DATA,
KR6484921E68,,NO_MARKET_DATA,
KR6484941E64,,NO_MARKET_DATA,
KR6484951E61,,NO_MARKET_DATA,
KR6484961E69,,NO_MARKET_DATA,
KR6484971E67,,NO_MARKET_DATA,
KR6484981G89,,NO_MARKET_DATA,
KR6371371FB3,,NO_MARKET_DATA,
KR6371391FB1,,NO_MARKET_DATA,
KR6371401FB8,,NO_MARKET_DATA,
KR6371401G64,,NO_MARKET_DATA,
KR6371431FB5,,NO_MARKET_DATA,
KR6371501FB5,,NO_MARKET_DATA,
KR6371521FB3,,NO_MARKET_DATA,
KR6371531FB2,,NO_MARKET_DATA,
KR6371581F34,,NO_MARKET_DATA,
KR6371591FB6,,NO_MARKET_DATA,
KR6444015EA4,,NO_MARKET_DATA,
KR6458372DA4,,NO_MARKET_DATA,
KR6458481F30,,NO_MARKET_DATA,
KR645858TD51,,NO_MARKET_DATA,
KR6458611D50,,NO_MARKET_DATA,
KR6458691D53,,NO_MARKET_DATA,
KR6458702F58,,NO_MARKET_DATA,
KR649447PEA8,,NO_MARKET_DATA,
KR649447QEA6,,NO_MARKET_DATA,
KR649447REA4,,NO_MARKET_DATA,
KR649447SEA2,,NO_MARKET_DATA,
KR3544247272,,NO_MARKET_DATA,
KR35442472A3,,NO_MARKET_DATA,
KR3544247314,,NO_MARKET_DATA,
KR357502GF98,,NO_MARKET_DATA,
KR357502GG55,,NO_MARKET_DATA,
KR357601GF80,,NO_MARKET_DATA,
KR357601GFA8,,NO_MARKET_DATA,
KR357601GG22,,NO_MARKET_DATA,
KR357601GG63,,NO_MARKET_DATA,
KR357602GG21,,NO_MARKET_DATA,
KR60079R1FB3,,NO_MARKET_DATA,
KR60079V1FB7,,NO_MARKET_DATA,
KR60079W1F76,,NO_MARKET_DATA,
KR60080C2F67,,NO_MARKET_DATA,
KR60153TQG17,,NO_MARKET_DATA,
KR60153TRG16,,NO_MARKET_DATA,
KR60153TSG15,,NO_MARKET_DATA,
KR60153TTG14,,NO_MARKET_DATA,
KR60154B1G21,,NO_MARKET_DATA,
KR60154B2G20,,NO_MARKET_DATA,
KR6008277F49,,NO_MARKET_DATA,
KR6008277F64,,NO_MARKET_DATA,
KR6008277F80,,NO_MARKET_DATA,
KR60169JVG30,,NO_MARKET_DATA,
KR60169R2G32,,NO_MARKET_DATA,
KR6017002F59,,NO_MARKET_DATA,
KR60170B4G32,,NO_MARKET_DATA,
KR60170B5G31,,NO_MARKET_DATA,
KR60170B6G30,,NO_MARKET_DATA,
KR60170B7G39,,NO_MARKET_DATA,
KR6332925EA9,,NO_MARKET_DATA,
KR6332925F64,,NO_MARKET_DATA,
KR6333001F93,,NO_MARKET_DATA,
KR6333281E20,,NO_MARKET_DATA,
KR6333491A38,,NO_MARKET_DATA,
KR350104GC31,,NO_MARKET_DATA,
KR350104GC98,,NO_MARKET_DATA,
KR350104GE62,,NO_MARKET_DATA,
KR350104GE70,,NO_MARKET_DATA,
KR350104GE88,,NO_MARKET_DATA,
KR350104GE96,,NO_MARKET_DATA,
KR6415725F51,,NO_MARKET_DATA,
KR6415726F50,,NO_MARKET_DATA,
KR6415727F59,,NO_MARKET_DATA,
KR6415728F58,,NO_MARKET_DATA,
KR6470681DB0,,NO_MARKET_DATA,
KR6470692DA9,,NO_MARKET_DATA,
KR6470701DB6,,NO_MARKET_DATA,
KR6470721DB4,,NO_MARKET_DATA,
KR6470731DB3,,NO_MARKET_DATA,
KR6470731EB1,,NO_MARKET_DATA,
KR6470741DB2,,NO_MARKET_DATA,
KR6484991E63,,NO_MARKET_DATA,
KR6485001E68,,NO_MARKET_DATA,
KR6485011E66,,NO_MARKET_DATA,
KR6485011F65,,NO_MARKET_DATA,
KR6271831G74,,NO_MARKET_DATA,
KR6271871G59,,NO_MARKET_DATA,
KR6271931F90,,NO_MARKET_DATA,
KR6271931G57,,NO_MARKET_DATA,
KR6271971G58,,NO_MARKET_DATA,
KR6271971G66,,NO_MARKET_DATA,
KR6272111G16,,NO_MARKET_DATA,
KR6444016EA2,,NO_MARKET_DATA,
KR6444021F94,,NO_MARKET_DATA,
KR6444031F92,,NO_MARKET_DATA,
KR6444032EA9,,NO_MARKET_DATA,
KR6444033EA7,,NO_MARKET_DATA,
KR6444034EA5,,NO_MARKET_DATA,
KR6444035EA2,,NO_MARKET_DATA,
KR6444051F97,,NO_MARKET_DATA,
KR6444091F99,,NO_MARKET_DATA,
KR6444111FB6,,NO_MARKET_DATA,
KR6486044EA3,,NO_MARKET_DATA,
KR6494555EA8,,NO_MARKET_DATA,
KR6494556EA6,,NO_MARKET_DATA,
KR6494557EA4,,NO_MARKET_DATA,
KR6494558EA2,,NO_MARKET_DATA,
KR6494591EB1,,NO_MARKET_DATA,
KR6310103G22,,NO_MARKET_DATA,
KR6310103G30,,NO_MARKET_DATA,
KR6310103G48,,NO_MARKET_DATA,
KR6310103G71,,NO_MARKET_DATA,
KR6310104F14,,NO_MARKET_DATA,
KR60018X1F49,,NO_MARKET_DATA,
KR6007072EB2,,NO_MARKET_DATA,
KR60019A1F29,,NO_MARKET_DATA,
KR60019A1F37,,NO_MARKET_DATA,
KR60019A1F45,,NO_MARKET_DATA,
KR60019A2F36,,NO_MARKET_DATA,
KR60019D1F31,,NO_MARKET_DATA,
KR60069Z5F68,,NO_MARKET_DATA,
KR6007041E62,,NO_MARKET_DATA,
KR6007041F53,,NO_MARKET_DATA,
KR6007071EB4,,NO_MARKET_DATA,
KR60154C1G11,,NO_MARKET_DATA,
KR60154E1G25,,NO_MARKET_DATA,
KR60154E1G33,,NO_MARKET_DATA,
KR310506GF51,,NO_MARKET_DATA,
KR310506GF69,,NO_MARKET_DATA,
KR351607GF38,,NO_MARKET_DATA,
KR351607GF87,,NO_MARKET_DATA,
KR351607GFB9,,NO_MARKET_DATA,
KR351608GFB7,,NO_MARKET_DATA,
KR351609GE94,,NO_MARKET_DATA,
KR310518GG31,,NO_MARKET_DATA,
KR352502GC68,,NO_MARKET_DATA,
KR352502GC76,,NO_MARKET_DATA,
KR352502GCA0,,NO_MARKET_DATA,
KR352502GD67,,NO_MARKET_DATA,
KR352502GDB6,,NO_MARKET_DATA,
KR352502GDC4,,NO_MARKET_DATA,
KR352502GE25,,NO_MARKET_DATA,
KR352502GE33,,NO_MARKET_DATA,
KR352502GE58,,NO_MARKET_DATA,
KR352702G846,,NO_MARKET_DATA,
KR352702G861,,NO_MARKET_DATA,
KR352702G994,,NO_MARKET_DATA,
KR352702G9A3,,NO_MARKET_DATA,
KR352702GA27,,NO_MARKET_DATA,
KR352702GA43,,NO_MARKET_DATA,
KR352702GA50,,NO_MARKET_DATA,
KR352702GA68,,NO_MARKET_DATA,
KR352702GB34,,NO_MARKET_DATA,
KR352702GBB6,,NO_MARKET_DATA,
KR6470751DB1,,NO_MARKET_DATA,
KR6470761DB0,,NO_MARKET_DATA,
KR6470762F68,,NO_MARKET_DATA,
KR6470763F67,,NO_MARKET_DATA,
KRC0350C3593,,NO_MARKET_DATA,
KRC0350C35C1,,NO_MARKET_DATA,
KRC0350C3635,,NO_MARKET_DATA,
KRC0350C3668,,NO_MARKET_DATA,
KRC0350C3692,,NO_MARKET_DATA,
KRC0350C36C9,,NO_MARKET_DATA,
KRC0350C3734,,NO_MARKET_DATA,
KR6272191E94,,NO_MARKET_DATA,
KR6272191G50,,NO_MARKET_DATA,
KR6272211F40,,NO_MARKET_DATA,
KR6272211FA3,,NO_MARKET_DATA,
KR6362481F83,,NO_MARKET_DATA,
KR6362501F89,,NO_MARKET_DATA,
KR6362551F88,,NO_MARKET_DATA,
KR6362581F82,,NO_MARKET_DATA,
KR6362591F80,,NO_MARKET_DATA,
KR6362701F87,,NO_MARKET_DATA,
KR6362882B25,,NO_MARKET_DATA,
KR6486045EA0,,NO_MARKET_DATA,
KR6280362F24,,NO_MARKET_DATA,
KR6486081E69,,NO_MARKET_DATA,
KR648612RE61,,NO_MARKET_DATA,
KR648612SE60,,NO_MARKET_DATA,
KR648612TE69,,NO_MARKET_DATA,
KR648612VE65,,NO_MARKET_DATA,
KR648612WE64,,NO_MARKET_DATA,
KR648612XE63,,NO_MARKET_DATA,
KR648612YE62,,NO_MARKET_DATA,
KR6310104F22,,NO_MARKET_DATA,
KR6310104F30,,NO_MARKET_DATA,
KR6310104F55,,NO_MARKET_DATA,
KR6310104F63,,NO_MARKET_DATA,
KR6310104FA4,,NO_MARKET_DATA,
KR6397881B89,,NO_MARKET_DATA,
KR6398201E87,,NO_MARKET_DATA,
KR6398211E85,,NO_MARKET_DATA,
KR6398211G42,,NO_MARKET_DATA,
KR6398221FB9,,NO_MARKET_DATA,
KR6398301BA0,,NO_MARKET_DATA,
KR60023DHF31,,NO_MARKET_DATA,
KR60023DJF39,,NO_MARKET_DATA,
KR60023DKF36,,NO_MARKET_DATA,
KR60074F1F64,,NO_MARKET_DATA,
KR60074F1F80,,NO_MARKET_DATA,
KR60074G1F62,,NO_MARKET_DATA,
KR60074G2F61,,NO_MARKET_DATA,
KR60074L1FB4,,NO_MARKET_DATA,
KR60074L2F61,,NO_MARKET_DATA,
KR6014791F93,,NO_MARKET_DATA,
KR351609GFB5,,NO_MARKET_DATA,
KR351610GE91,,NO_MARKET_DATA,
KR351610GFB3,,NO_MARKET_DATA,
KR351901GC34,,NO_MARKET_DATA,
KR351901GD33,,NO_MARKET_DATA,
KR354405GC13,,NO_MARKET_DATA,
KR354405GC21,,NO_MARKET_DATA,
KR354405GC39,,NO_MARKET_DATA,
KR354405GC47,,NO_MARKET_DATA,
KR354405GC54,,NO_MARKET_DATA,
KR352502GE66,,NO_MARKET_DATA,
KR354407G4C4,,NO_MARKET_DATA,
KR354407G519,,NO_MARKET_DATA,
KR354407G527,,NO_MARKET_DATA,
KR354407G535,,NO_MARKET_DATA,
KR354407G543,,NO_MARKET_DATA,
KR354407G550,,NO_MARKET_DATA,
KR354407G568,,NO_MARKET_DATA,
KR354407G576,,NO_MARKET_DATA,
KR354407G584,,NO_MARKET_DATA,
KR354408G590,,NO_MARKET_DATA,
KR354408G5A4,,NO_MARKET_DATA,
KR354408G5B2,,NO_MARKET_DATA,
KR354408G5C0,,NO_MARKET_DATA,
KR354408G616,,NO_MARKET_DATA,
KR354408G624,,NO_MARKET_DATA,
KR354408G632,,NO_MARKET_DATA,
KR354408G640,,NO_MARKET_DATA,
KR354408G657,,NO_MARKET_DATA,
KR354408G665,,NO_MARKET_DATA,
KRC0350C3767,,NO_MARKET_DATA,
KRC0350C3791,,NO_MARKET_DATA,
KRC0350C37C7,,NO_MARKET_DATA,
KR62337325B3,,NO_MARKET_DATA,
KR6233751EB7,,NO_MARKET_DATA,
KR6233821EB8,,NO_MARKET_DATA,
KR6233821F51,,NO_MARKET_DATA,
KR6233831EB7,,NO_MARKET_DATA,
KR6233871EB3,,NO_MARKET_DATA,
KR6233871G59,,NO_MARKET_DATA,
KR6233901EB8,,NO_MARKET_DATA,
KR6363171D88,,NO_MARKET_DATA,
KR6363281D10,,NO_MARKET_DATA,
KR6363531FC0,,NO_MARKET_DATA,
KR6363541FA3,,NO_MARKET_DATA,
KR6485031E62,,NO_MARKET_DATA,
KR6439481G39,,NO_MARKET_DATA,
KR6439482FA0,,NO_MARKET_DATA,
KR6439482G38,,NO_MARKET_DATA,
KR6439581E71,,NO_MARKET_DATA,
KR6439581G79,,NO_MARKET_DATA,
KR6439691F77,,NO_MARKET_DATA,
KR6280361G16,,NO_MARKET_DATA,
KR6280362C27,,NO_MARKET_DATA,
KR6280362F73,,NO_MARKET_DATA,
KR6280362G15,,NO_MARKET_DATA,
KR6280363D17,,NO_MARKET_DATA,
KR6280621D64,,NO_MARKET_DATA,
KR6280621EA6,,NO_MARKET_DATA,
KR6280631F86,,NO_MARKET_DATA,
KR6280631FB0,,NO_MARKET_DATA,
KR6281554B57,,NO_MARKET_DATA,
KR6371621FB1,,NO_MARKET_DATA,
KR6398302BA8,,NO_MARKET_DATA,
KR6398311E84,,NO_MARKET_DATA,
KR6398321E82,,NO_MARKET_DATA,
KR6398371E81,,NO_MARKET_DATA,
KR6398381E89,,NO_MARKET_DATA,
KR6458711F73,,NO_MARKET_DATA,
KR6458711FB6,,NO_MARKET_DATA,
KR6458712F72,,NO_MARKET_DATA,
KR6458831E95,,NO_MARKET_DATA,
KR6458831G51,,NO_MARKET_DATA,
KR6458861F63,,NO_MARKET_DATA,
KR60143NJFC5,,NO_MARKET_DATA,
KR60143NKFC3,,NO_MARKET_DATA,
KR60143NLFC1,,NO_MARKET_DATA,
KR60143NMFC9,,NO_MARKET_DATA,
KR310506GF85,,NO_MARKET_DATA,
KR310506GF93,,NO_MARKET_DATA,
KR310506GFA5,,NO_MARKET_DATA,
KR310506GFB3,,NO_MARKET_DATA,
KR310506GG19,,NO_MARKET_DATA,
KR310506GG35,,NO_MARKET_DATA,
KR354405GC62,,NO_MARKET_DATA,
KR354405GC70,,NO_MARKET_DATA,
KR354405GC88,,NO_MARKET_DATA,
KR354405GCC0,,NO_MARKET_DATA,
KR354405GD12,,NO_MARKET_DATA,
KR3544247348,,NO_MARKET_DATA,
KR354424G381,,NO_MARKET_DATA,
KR354424G415,,NO_MARKET_DATA,
KR354424G563,,NO_MARKET_DATA,
KR354424G6C8,,NO_MARKET_DATA,
KR354407G592,,NO_MARKET_DATA,
KR354601GB81,,NO_MARKET_DATA,
KR354601GB99,,NO_MARKET_DATA,
KR354601GBA0,,NO_MARKET_DATA,
KR354601GBB8,,NO_MARKET_DATA,
KR354601GC31,,NO_MARKET_DATA,
KR354601GC49,,NO_MARKET_DATA,
KR354601GC56,,NO_MARKET_DATA,
KR354601GC64,,NO_MARKET_DATA,
KR354601GC72,,NO_MARKET_DATA,
KR380802GF71,,NO_MARKET_DATA,
KR354801GG19,,NO_MARKET_DATA,
KR354801GG27,,NO_MARKET_DATA,
KR354801GG50,,NO_MARKET_DATA,
KR354802DE54,,NO_MARKET_DATA,
KR354802DE62,,NO_MARKET_DATA,
KR354802DE70,,NO_MARKET_DATA,
KR354802DF12,,NO_MARKET_DATA,
KR354802DG11,,NO_MARKET_DATA,
KR354802DG29,,NO_MARKET_DATA,
KR354802DG37,,NO_MARKET_DATA,
KR6233941EB4,,NO_MARKET_DATA,
KR6233941F64,,NO_MARKET_DATA,
KR6233981EB0,,NO_MARKET_DATA,
KR6339751F92,,NO_MARKET_DATA,
KR6339751G34,,NO_MARKET_DATA,
KR6339871EA8,,NO_MARKET_DATA,
KR6339872F62,,NO_MARKET_DATA,
KR6339873F61,,NO_MARKET_DATA,
KR6339874F60,,NO_MARKET_DATA,
KR6339875F69,,NO_MARKET_DATA,
KR6339971EA6,,NO_MARKET_DATA,
KR6439731C72,,NO_MARKET_DATA,
KR6439741G84,,NO_MARKET_DATA,
KR6439881G43,,NO_MARKET_DATA,
KR6439882G42,,NO_MARKET_DATA,
KR6439961C99,,NO_MARKET_DATA,
KR6485041E60,,NO_MARKET_DATA,
