STAT_CODE,STAT_NAME,GRP_CODE,GRP_NAME,ITEM_CODE,ITEM_NAME,P_ITEM_CODE,P_ITEM_NAME,CYCLE,START_TIME,END_TIME,DATA_CNT,UNIT_NAME,WEIGHT
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,E062,가구내 고용 및 가사 서비스,E06,일상 생활용품 및 가사 서비스,M,198501,202607,499,2020=100,5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,E062,가구내 고용 및 가사 서비스,E06,일상 생활용품 및 가사 서비스,Q,1985Q1,2026Q2,166,2020=100,5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,E06201,가사도우미료,E062,가구내 고용 및 가사 서비스,A,1980,2025,46,2020=100,2.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,E06201,가사도우미료,E062,가구내 고용 및 가사 서비스,M,198001,202607,559,2020=100,2.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,E06201,가사도우미료,E062,가구내 고용 및 가사 서비스,Q,1980Q1,2026Q2,186,2020=100,2.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,E06202,간병도우미료,E062,가구내 고용 및 가사 서비스,A,2005,2025,21,2020=100,2.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,E06202,간병도우미료,E062,가구내 고용 및 가사 서비스,M,200501,202607,259,2020=100,2.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,E06202,간병도우미료,E062,가구내 고용 및 가사 서비스,Q,2005Q1,2026Q2,86,2020=100,2.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F,보건,0,총지수,A,1985,2025,41,2020=100,84
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F,보건,0,총지수,M,198501,202607,499,2020=100,84
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F,보건,0,총지수,Q,1985Q1,2026Q2,166,2020=100,84
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01,의료용품 및 장비,F,보건,A,1985,2025,41,2020=100,35.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01,의료용품 및 장비,F,보건,M,198501,202607,499,2020=100,35.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01,의료용품 및 장비,F,보건,Q,1985Q1,2026Q2,166,2020=100,35.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F011,의약품,F01,의료용품 및 장비,A,1985,2025,41,2020=100,25
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F011,의약품,F01,의료용품 및 장비,M,198501,202607,499,2020=100,25
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F011,의약품,F01,의료용품 및 장비,Q,1985Q1,2026Q2,166,2020=100,25
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01101,감기약,F011,의약품,A,1975,2025,51,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01101,감기약,F011,의약품,M,197501,202607,619,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01101,감기약,F011,의약품,Q,1975Q1,2026Q2,206,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01102,진통제,F011,의약품,A,1980,2025,46,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01102,진통제,F011,의약품,M,198001,202607,559,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01102,진통제,F011,의약품,Q,1980Q1,2026Q2,186,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01103,소화제,F011,의약품,A,1975,2025,51,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01103,소화제,F011,의약품,M,197501,202607,619,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01103,소화제,F011,의약품,Q,1975Q1,2026Q2,206,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01104,위장약,F011,의약품,A,1985,2025,41,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01104,위장약,F011,의약품,M,198501,202607,499,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01104,위장약,F011,의약품,Q,1985Q1,2026Q2,166,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01105,진해거담제,F011,의약품,A,2005,2025,21,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01105,진해거담제,F011,의약품,M,200501,202607,259,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01105,진해거담제,F011,의약품,Q,2005Q1,2026Q2,86,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01106,소염진통제,F011,의약품,A,1980,2025,46,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01106,소염진통제,F011,의약품,M,198001,202607,559,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01106,소염진통제,F011,의약품,Q,1980Q1,2026Q2,186,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01107,피부질환제,F011,의약품,A,1980,2025,46,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01107,피부질환제,F011,의약품,M,198001,202607,559,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01107,피부질환제,F011,의약품,Q,1980Q1,2026Q2,186,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01108,치과구강용약,F011,의약품,A,2015,2025,11,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01108,치과구강용약,F011,의약품,M,201501,202607,139,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01108,치과구강용약,F011,의약품,Q,2015Q1,2026Q2,46,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01109,조제약,F011,의약품,A,2000,2025,26,2020=100,5.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01109,조제약,F011,의약품,M,200001,202607,319,2020=100,5.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01109,조제약,F011,의약품,Q,2000Q1,2026Q2,106,2020=100,5.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01110,한방약,F011,의약품,A,2005,2025,21,2020=100,2.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01110,한방약,F011,의약품,M,200501,202607,259,2020=100,2.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01110,한방약,F011,의약품,Q,2005Q1,2026Q2,86,2020=100,2.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01111,인삼,F011,의약품,A,1975,2025,51,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01111,인삼,F011,의약품,M,197501,202607,619,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01111,인삼,F011,의약품,Q,1975Q1,2026Q2,206,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01112,홍삼,F011,의약품,A,2010,2025,16,2020=100,1.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01112,홍삼,F011,의약품,M,200404,202607,268,2020=100,1.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01112,홍삼,F011,의약품,Q,2010Q1,2026Q2,66,2020=100,1.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01113,비타민제,F011,의약품,A,1975,2025,51,2020=100,1.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01113,비타민제,F011,의약품,M,197501,202607,619,2020=100,1.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01113,비타민제,F011,의약품,Q,1975Q1,2026Q2,206,2020=100,1.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01114,건강기능식품,F011,의약품,A,2000,2025,26,2020=100,6.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01114,건강기능식품,F011,의약품,M,200001,202607,319,2020=100,6.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01114,건강기능식품,F011,의약품,Q,2000Q1,2026Q2,106,2020=100,6.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01115,유산균,F011,의약품,A,2020,2025,6,2020=100,1.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01115,유산균,F011,의약품,M,202001,202607,79,2020=100,1.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01115,유산균,F011,의약품,Q,2020Q1,2026Q2,26,2020=100,1.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01116,병원약품,F011,의약품,A,2015,2025,11,2020=100,3.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01116,병원약품,F011,의약품,M,201501,202607,139,2020=100,3.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01116,병원약품,F011,의약품,Q,2015Q1,2026Q2,46,2020=100,3.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F012,의료용품 및 치료기기,F01,의료용품 및 장비,A,1985,2025,41,2020=100,10.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F012,의료용품 및 치료기기,F01,의료용품 및 장비,M,198501,202607,499,2020=100,10.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F012,의료용품 및 치료기기,F01,의료용품 및 장비,Q,1985Q1,2026Q2,166,2020=100,10.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01201,종이기저귀,F012,의료용품 및 치료기기,A,1995,2025,31,2020=100,1.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01201,종이기저귀,F012,의료용품 및 치료기기,M,199501,202607,379,2020=100,1.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01201,종이기저귀,F012,의료용품 및 치료기기,Q,1995Q1,2026Q2,126,2020=100,1.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01202,생리대,F012,의료용품 및 치료기기,A,1980,2025,46,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01202,생리대,F012,의료용품 및 치료기기,M,198001,202607,559,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01202,생리대,F012,의료용품 및 치료기기,Q,1980Q1,2026Q2,186,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01203,마스크,F012,의료용품 및 치료기기,A,2020,2025,6,2020=100,1.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01203,마스크,F012,의료용품 및 치료기기,M,202001,202607,79,2020=100,1.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01203,마스크,F012,의료용품 및 치료기기,Q,2020Q1,2026Q2,26,2020=100,1.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01204,반창고,F012,의료용품 및 치료기기,A,2020,2025,6,2020=100,0.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01204,반창고,F012,의료용품 및 치료기기,M,202001,202607,79,2020=100,0.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01204,반창고,F012,의료용품 및 치료기기,Q,2020Q1,2026Q2,26,2020=100,0.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01205,안경,F012,의료용품 및 치료기기,A,1985,2025,41,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01205,안경,F012,의료용품 및 치료기기,M,198501,202607,499,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01205,안경,F012,의료용품 및 치료기기,Q,1985Q1,2026Q2,166,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01206,콘택트렌즈,F012,의료용품 및 치료기기,A,2000,2025,26,2020=100,1.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01206,콘택트렌즈,F012,의료용품 및 치료기기,M,200001,202607,319,2020=100,1.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01206,콘택트렌즈,F012,의료용품 및 치료기기,Q,2000Q1,2026Q2,106,2020=100,1.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01207,의료측정기,F012,의료용품 및 치료기기,A,2010,2025,16,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01207,의료측정기,F012,의료용품 및 치료기기,M,201001,202607,199,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01207,의료측정기,F012,의료용품 및 치료기기,Q,2010Q1,2026Q2,66,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01208,보청기,F012,의료용품 및 치료기기,A,2015,2025,11,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01208,보청기,F012,의료용품 및 치료기기,M,201501,202607,139,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01208,보청기,F012,의료용품 및 치료기기,Q,2015Q1,2026Q2,46,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01209,건강기기렌탈비,F012,의료용품 및 치료기기,A,2015,2025,11,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01209,건강기기렌탈비,F012,의료용품 및 치료기기,M,201501,202607,139,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01209,건강기기렌탈비,F012,의료용품 및 치료기기,Q,2015Q1,2026Q2,46,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01210,치료재료,F012,의료용품 및 치료기기,A,2015,2025,11,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01210,치료재료,F012,의료용품 및 치료기기,M,201501,202607,139,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F01210,치료재료,F012,의료용품 및 치료기기,Q,2015Q1,2026Q2,46,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02,외래환자 서비스,F,보건,A,1985,2025,41,2020=100,37.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02,외래환자 서비스,F,보건,M,198501,202607,499,2020=100,37.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02,외래환자 서비스,F,보건,Q,1985Q1,2026Q2,166,2020=100,37.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F021,의료서비스,F02,외래환자 서비스,A,1985,2025,41,2020=100,24.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F021,의료서비스,F02,외래환자 서비스,M,198501,202607,499,2020=100,24.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F021,의료서비스,F02,외래환자 서비스,Q,1985Q1,2026Q2,166,2020=100,24.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02101,외래진료비,F021,의료서비스,A,2005,2025,21,2020=100,20.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02101,외래진료비,F021,의료서비스,M,200501,202607,259,2020=100,20.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02101,외래진료비,F021,의료서비스,Q,2005Q1,2026Q2,86,2020=100,20.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02102,건강검진비,F021,의료서비스,A,2005,2025,21,2020=100,1.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02102,건강검진비,F021,의료서비스,M,200501,202607,259,2020=100,1.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02102,건강검진비,F021,의료서비스,Q,2005Q1,2026Q2,86,2020=100,1.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02103,한방진료비,F021,의료서비스,A,1980,2025,46,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02103,한방진료비,F021,의료서비스,M,198001,202607,559,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02103,한방진료비,F021,의료서비스,Q,1980Q1,2026Q2,186,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02104,약국조제료,F021,의료서비스,A,2015,2025,11,2020=100,1.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02104,약국조제료,F021,의료서비스,M,201501,202607,139,2020=100,1.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02104,약국조제료,F021,의료서비스,Q,2015Q1,2026Q2,46,2020=100,1.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F022,기타의료서비스,F02,외래환자 서비스,A,2000,2025,26,2020=100,12.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F022,기타의료서비스,F02,외래환자 서비스,M,200001,202607,319,2020=100,12.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F022,기타의료서비스,F02,외래환자 서비스,Q,2000Q1,2026Q2,106,2020=100,12.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02201,치과진료비,F022,기타의료서비스,A,2000,2025,26,2020=100,6.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02201,치과진료비,F022,기타의료서비스,M,200001,202607,319,2020=100,6.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02201,치과진료비,F022,기타의료서비스,Q,2000Q1,2026Q2,106,2020=100,6.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02202,치과보철료,F022,기타의료서비스,A,2000,2025,26,2020=100,6.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02202,치과보철료,F022,기타의료서비스,M,200001,202607,319,2020=100,6.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F02202,치과보철료,F022,기타의료서비스,Q,2000Q1,2026Q2,106,2020=100,6.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F03,병원 서비스,F,보건,A,1985,2025,41,2020=100,11.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F03,병원 서비스,F,보건,M,198501,202607,499,2020=100,11.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F03,병원 서비스,F,보건,Q,1985Q1,2026Q2,166,2020=100,11.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F031,병원 서비스,F03,병원 서비스,A,1985,2025,41,2020=100,11.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F031,병원 서비스,F03,병원 서비스,M,198501,202607,499,2020=100,11.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F031,병원 서비스,F03,병원 서비스,Q,1985Q1,2026Q2,166,2020=100,11.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F03101,입원진료비,F031,병원 서비스,A,2005,2025,21,2020=100,10.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F03101,입원진료비,F031,병원 서비스,M,200501,202607,259,2020=100,10.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F03101,입원진료비,F031,병원 서비스,Q,2005Q1,2026Q2,86,2020=100,10.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F03102,병원검사료,F031,병원 서비스,A,2005,2025,21,2020=100,1.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F03102,병원검사료,F031,병원 서비스,M,200501,202607,259,2020=100,1.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,F03102,병원검사료,F031,병원 서비스,Q,2005Q1,2026Q2,86,2020=100,1.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G,교통,0,총지수,A,1985,2025,41,2020=100,110.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G,교통,0,총지수,M,198501,202607,499,2020=100,110.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G,교통,0,총지수,Q,1985Q1,2026Q2,166,2020=100,110.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01,운송장비,G,교통,A,1985,2025,41,2020=100,28.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01,운송장비,G,교통,M,198501,202607,499,2020=100,28.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01,운송장비,G,교통,Q,1985Q1,2026Q2,166,2020=100,28.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G011,운송장비,G01,운송장비,A,1985,2025,41,2020=100,28.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G011,운송장비,G01,운송장비,M,198501,202607,499,2020=100,28.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G011,운송장비,G01,운송장비,Q,1985Q1,2026Q2,166,2020=100,28.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01101,소형승용차,G011,운송장비,A,1990,2025,36,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01101,소형승용차,G011,운송장비,M,199001,202607,439,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01101,소형승용차,G011,운송장비,Q,1990Q1,2026Q2,146,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01102,중형승용차,G011,운송장비,A,1990,2025,36,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01102,중형승용차,G011,운송장비,M,199001,202607,439,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01102,중형승용차,G011,운송장비,Q,1990Q1,2026Q2,146,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01103,대형승용차,G011,운송장비,A,1995,2025,31,2020=100,3.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01103,대형승용차,G011,운송장비,M,199501,202607,379,2020=100,3.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01103,대형승용차,G011,운송장비,Q,1995Q1,2026Q2,126,2020=100,3.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01104,경승용차,G011,운송장비,A,1995,2025,31,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01104,경승용차,G011,운송장비,M,199501,202607,379,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01104,경승용차,G011,운송장비,Q,1995Q1,2026Q2,126,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01105,다목적승용차,G011,운송장비,A,2000,2025,26,2020=100,7.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01105,다목적승용차,G011,운송장비,M,200001,202607,319,2020=100,7.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01105,다목적승용차,G011,운송장비,Q,2000Q1,2026Q2,106,2020=100,7.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01106,수입승용차,G011,운송장비,A,2010,2025,16,2020=100,9.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01106,수입승용차,G011,운송장비,M,201001,202607,199,2020=100,9.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01106,수입승용차,G011,운송장비,Q,2010Q1,2026Q2,66,2020=100,9.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01107,전기동력차,G011,운송장비,A,2020,2025,6,2020=100,5.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01107,전기동력차,G011,운송장비,M,202001,202607,79,2020=100,5.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01107,전기동력차,G011,운송장비,Q,2020Q1,2026Q2,26,2020=100,5.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01108,자전거,G011,운송장비,A,1975,2025,51,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01108,자전거,G011,운송장비,M,197501,202607,619,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G01108,자전거,G011,운송장비,Q,1975Q1,2026Q2,206,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02,개인운송장비 운영,G,교통,A,1985,2025,41,2020=100,60.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02,개인운송장비 운영,G,교통,M,198501,202607,499,2020=100,60.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02,개인운송장비 운영,G,교통,Q,1985Q1,2026Q2,166,2020=100,60.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G021,개인운송장비 연료 및 윤활유,G02,개인운송장비 운영,A,1985,2025,41,2020=100,43.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G021,개인운송장비 연료 및 윤활유,G02,개인운송장비 운영,M,198501,202607,499,2020=100,43.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G021,개인운송장비 연료 및 윤활유,G02,개인운송장비 운영,Q,1985Q1,2026Q2,166,2020=100,43.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02101,휘발유,G021,개인운송장비 연료 및 윤활유,A,1990,2025,36,2020=100,24.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02101,휘발유,G021,개인운송장비 연료 및 윤활유,M,199001,202607,439,2020=100,24.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02101,휘발유,G021,개인운송장비 연료 및 윤활유,Q,1990Q1,2026Q2,146,2020=100,24.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02102,경유,G021,개인운송장비 연료 및 윤활유,A,1980,2025,46,2020=100,16.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02102,경유,G021,개인운송장비 연료 및 윤활유,M,198001,202607,559,2020=100,16.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02102,경유,G021,개인운송장비 연료 및 윤활유,Q,1980Q1,2026Q2,186,2020=100,16.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02103,자동차용LPG,G021,개인운송장비 연료 및 윤활유,A,2000,2025,26,2020=100,2.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02103,자동차용LPG,G021,개인운송장비 연료 및 윤활유,M,200001,202607,319,2020=100,2.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02103,자동차용LPG,G021,개인운송장비 연료 및 윤활유,Q,2000Q1,2026Q2,106,2020=100,2.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G022,개인운송장비 소모품 및 유지·수리,G02,개인운송장비 운영,A,1990,2025,36,2020=100,9.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G022,개인운송장비 소모품 및 유지·수리,G02,개인운송장비 운영,M,199001,202607,439,2020=100,9.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G022,개인운송장비 소모품 및 유지·수리,G02,개인운송장비 운영,Q,1990Q1,2026Q2,146,2020=100,9.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02201,자동차용품,G022,개인운송장비 소모품 및 유지·수리,A,2010,2025,16,2020=100,0.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02201,자동차용품,G022,개인운송장비 소모품 및 유지·수리,M,200001,202607,319,2020=100,0.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02201,자동차용품,G022,개인운송장비 소모품 및 유지·수리,Q,2010Q1,2026Q2,66,2020=100,0.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02202,블랙박스,G022,개인운송장비 소모품 및 유지·수리,A,2015,2025,11,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02202,블랙박스,G022,개인운송장비 소모품 및 유지·수리,M,200001,202607,319,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02202,블랙박스,G022,개인운송장비 소모품 및 유지·수리,Q,2015Q1,2026Q2,46,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,G02203,자동차타이어,G022,개인운송장비 소모품 및 유지·수리,A,2000,2025,26,2020=100,0.9
